trial_within_subject,block,alien_id,eye_stalks,colour_green,slim_legs,arms_up,spots,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,feature_focus,performance
14,1,6,0,1,0,0,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4816785221297665,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5853812774424108,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.513714367520464,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5596400380419152,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5127020625177653,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5516600196033711,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.56794418640192,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041014676360093,1,0,eye_stalks,0.48
26,1,15,0,1,0,1,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43170310656194993,1,0,slim_legs,0.46153846153846156
27,1,18,0,0,1,1,1,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.485124230179691,0,1,slim_legs,0.48148148148148145
28,1,23,1,1,1,0,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5163245102583641,0,1,slim_legs,0.5
29,1,2,0,0,0,0,0,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43938067322763974,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5490772658502455,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5527624854359349,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,6,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5033169397751223,1,0,eye_stalks,0.5
1,1,30,0,1,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4816785221297665,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5853812774424108,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.513714367520464,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5596400380419152,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5127020625177653,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5516600196033711,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.56794418640192,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041014676360093,1,0,eye_stalks,0.48
26,1,15,0,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43170310656194993,1,0,slim_legs,0.46153846153846156
27,1,18,0,0,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.485124230179691,0,1,slim_legs,0.48148148148148145
28,1,23,1,1,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5163245102583641,0,1,slim_legs,0.5
29,1,2,0,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43938067322763974,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5490772658502455,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5527624854359349,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5033169397751223,1,0,eye_stalks,0.5
1,1,30,0,1,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4816785221297665,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5853812774424108,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.513714367520464,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5596400380419152,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5127020625177653,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5516600196033711,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.56794418640192,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041014676360093,1,0,eye_stalks,0.48
26,1,15,0,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43170310656194993,1,0,slim_legs,0.46153846153846156
27,1,18,0,0,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.485124230179691,0,1,slim_legs,0.48148148148148145
28,1,23,1,1,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5163245102583641,0,1,slim_legs,0.5
29,1,2,0,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43938067322763974,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5490772658502455,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5527624854359349,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5033169397751223,1,0,eye_stalks,0.5
1,1,30,0,1,1,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4816785221297665,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5853812774424108,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.513714367520464,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5596400380419152,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5127020625177653,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5516600196033711,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.56794418640192,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041014676360093,1,0,eye_stalks,0.48
26,1,15,0,1,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43170310656194993,1,0,slim_legs,0.46153846153846156
27,1,18,0,0,1,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.485124230179691,0,1,slim_legs,0.48148148148148145
28,1,23,1,1,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5163245102583641,0,1,slim_legs,0.5
29,1,2,0,0,0,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43938067322763974,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5490772658502455,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5527624854359349,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5033169397751223,1,0,eye_stalks,0.5
1,1,30,0,1,1,0,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4816785221297665,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5853812774424108,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.513714367520464,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5596400380419152,0,0,eye_stalks,0.42857142857142855
22,1,14,1,1,0,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5127020625177653,0,1,eye_stalks,0.45454545454545453
23,1,11,1,0,0,0,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5516600196033711,1,1,eye_stalks,0.4782608695652174
24,1,28,1,1,1,0,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.56794418640192,1,1,eye_stalks,0.5
25,1,19,0,1,0,1,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041014676360093,1,0,eye_stalks,0.48
26,1,15,0,1,0,1,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43170310656194993,1,0,slim_legs,0.46153846153846156
27,1,18,0,0,1,1,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.485124230179691,0,1,slim_legs,0.48148148148148145
28,1,23,1,1,1,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5163245102583641,0,1,slim_legs,0.5
29,1,2,0,0,0,0,0,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43938067322763974,1,0,slim_legs,0.4827586206896552
30,1,26,1,0,1,1,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5490772658502455,1,1,slim_legs,0.5
31,1,20,1,0,0,1,1,1,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5527624854359349,1,1,eye_stalks,0.5161290322580645
32,1,9,0,0,1,0,1,0,10,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5033169397751223,1,0,eye_stalks,0.5
1,1,30,0,1,1,0,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
14,1,6,0,1,0,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,slim_legs,0.42857142857142855
15,1,29,1,1,1,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,slim_legs,0.4
16,1,5,0,0,1,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,eye_stalks,0.4375
17,1,27,1,1,0,1,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,0,eye_stalks,0.4117647058823529
18,1,3,0,0,0,0,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4523544341113711,1,0,eye_stalks,0.3888888888888889
19,1,1,1,1,1,1,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6567960515485401,1,1,eye_stalks,0.42105263157894735
20,1,32,1,0,1,0,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5223763748286719,1,1,eye_stalks,0.45
21,1,22,1,1,0,0,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6107239981659981,1,1,eye_stalks,0.47619047619047616
22,1,14,1,1,0,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5231679820537845,0,1,eye_stalks,0.5
23,1,11,1,0,0,0,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5975660401696632,1,1,eye_stalks,0.5217391304347826
24,1,28,1,1,1,0,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.6275874631801572,1,1,eye_stalks,0.5416666666666666
25,1,19,0,1,0,1,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5058925055192722,1,0,eye_stalks,0.52
26,1,15,0,1,0,1,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.36793455329986224,1,0,slim_legs,0.5
27,1,18,0,0,1,1,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.4644072830373445,0,1,slim_legs,0.5185185185185185
28,1,23,1,1,1,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5257038942048883,0,1,slim_legs,0.5357142857142857
29,1,2,0,0,0,0,0,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.3814607134611112,1,0,slim_legs,0.5172413793103449
30,1,26,1,0,1,1,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5922020338707125,1,1,slim_legs,0.5333333333333333
31,1,20,1,0,0,1,1,1,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5993164077711025,1,1,eye_stalks,0.5483870967741935
32,1,9,0,0,1,0,1,0,11,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.502884335417595,1,0,eye_stalks,0.53125
1,1,30,0,1,1,0,1,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,colour_green,0
2,1,4,0,0,0,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
3,1,13,1,0,1,0,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,colour_green,0.3333333333333333
4,1,31,1,0,1,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.5
5,1,16,0,1,1,0,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,colour_green,0.6
6,1,21,1,1,0,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.5
7,1,24,0,1,1,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,spots,0.5714285714285714
8,1,17,0,0,1,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.5
9,1,25,0,1,1,1,1,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.4444444444444444
10,1,7,1,0,0,0,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,spots,0.4
11,1,12,1,0,0,1,0,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,slim_legs,0.45454545454545453
12,1,8,0,0,0,1,1,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,0,1,slim_legs,0.5
13,1,10,0,1,0,0,1,0,12,0.2,0.2,0.2,0.2,0.2,2,0.6931471805599453,0.5,0.5,1,0,slim_legs,0.46153846153846156
